0.000010,0.0100
0.000020,0.0200
0.000029,0.0300
0.000039,0.0400
0.000048,0.0500
0.000058,0.0600
0.000067,0.0700
0.000076,0.0800
0.000086,0.0900
0.000095,0.1000
0.000104,0.1100
0.000113,0.1200
0.000122,0.1300
0.000131,0.1400
0.000140,0.1500
0.000149,0.1600
0.000158,0.1700
0.000167,0.1800
0.000176,0.1900
0.000185,0.2000
0.000193,0.2100
0.000202,0.2200
0.000211,0.2300
0.000220,0.2400
0.000228,0.2500
0.000237,0.2600
0.000246,0.2700
0.000254,0.2800
0.000263,0.2900
0.000271,0.3000
0.000280,0.3100
0.000289,0.3200
0.000297,0.3300
0.000306,0.3400
0.000314,0.3500
0.000322,0.3600
0.000331,0.3700
0.000339,0.3800
0.000348,0.3900
0.000356,0.4000
0.000364,0.4100
0.000373,0.4200
0.000381,0.4300
0.000389,0.4400
0.000398,0.4500
0.000406,0.4600
0.000414,0.4700
0.000422,0.4800
0.000430,0.4900
0.000439,0.5000
0.000447,0.5100
0.000455,0.5200
0.000463,0.5300
0.000471,0.5400
0.000479,0.5500
0.000487,0.5600
0.000495,0.5700
0.000503,0.5800
0.000511,0.5900
0.000519,0.6000
0.000527,0.6100
0.000535,0.6200
0.000543,0.6300
0.000551,0.6400
0.000559,0.6500
0.000567,0.6600
0.000575,0.6700
0.000583,0.6800
0.000591,0.6900
0.000599,0.7000
0.000607,0.7100
0.000614,0.7200
0.000622,0.7300
0.000630,0.7400
0.000638,0.7500
0.000646,0.7600
0.000653,0.7700
0.000661,0.7800
0.000669,0.7900
0.000677,0.8000
0.000684,0.8100
0.000692,0.8200
0.000700,0.8300
0.000707,0.8400
0.000715,0.8500
0.000723,0.8600
0.000730,0.8700
0.000738,0.8800
0.000746,0.8900
0.000753,0.9000
0.000761,0.9100
0.000768,0.9200
0.000776,0.9300
0.000784,0.9400
0.000791,0.9500
0.000799,0.9600
0.000806,0.9700
0.000814,0.9800
0.000821,0.9900
0.000829,1.0000
0.000836,1.0100
0.000844,1.0200
0.000851,1.0300
0.000858,1.0400
0.000866,1.0500
0.000873,1.0600
0.000881,1.0700
0.000888,1.0800
0.000895,1.0900
0.000903,1.1000
0.000910,1.1100
0.000918,1.1200
0.000925,1.1300
0.000932,1.1400
0.000940,1.1500
0.000947,1.1600
0.000954,1.1700
0.000961,1.1800
0.000969,1.1900
0.000976,1.2000
0.000983,1.2100
0.000990,1.2200
0.000998,1.2300
0.001005,1.2400
0.001012,1.2500
0.001019,1.2600
0.001027,1.2700
0.001034,1.2800
0.001041,1.2900
0.001048,1.3000
0.001055,1.3100
0.001062,1.3200
0.001070,1.3300
0.001077,1.3400
0.001084,1.3500
0.001091,1.3600
0.001098,1.3700
0.001105,1.3800
0.001112,1.3900
0.001119,1.4000
0.001126,1.4100
0.001133,1.4200
0.001140,1.4300
0.001147,1.4400
0.001154,1.4500
0.001161,1.4600
0.001168,1.4700
0.001175,1.4800
0.001182,1.4900
0.001189,1.5000
0.001196,1.5100
0.001203,1.5200
0.001210,1.5300
0.001217,1.5400
0.001224,1.5500
0.001231,1.5600
0.001238,1.5700
0.001245,1.5800
0.001252,1.5900
0.001259,1.6000
0.001266,1.6100
0.001273,1.6200
0.001279,1.6300
0.001286,1.6400
0.001293,1.6500
0.001300,1.6600
0.001307,1.6700
0.001314,1.6800
0.001320,1.6900
0.001327,1.7000
0.001334,1.7100
0.001341,1.7200
0.001348,1.7300
0.001354,1.7400
0.001361,1.7500
0.001368,1.7600
0.001375,1.7700
0.001381,1.7800
0.001388,1.7900
0.001395,1.8000
0.001402,1.8100
0.001408,1.8200
0.001415,1.8300
0.001422,1.8400
0.001428,1.8500
0.001435,1.8600
0.001442,1.8700
0.001448,1.8800
0.001455,1.8900
0.001462,1.9000
0.001468,1.9100
0.001475,1.9200
0.001482,1.9300
0.001488,1.9400
0.001495,1.9500
0.001501,1.9600
0.001508,1.9700
0.001515,1.9800
0.001521,1.9900
0.001528,2.0000
0.001534,2.0100
0.001541,2.0200
0.001548,2.0300
0.001554,2.0400
0.001561,2.0500
0.001567,2.0600
0.001574,2.0700
0.001580,2.0800
0.001587,2.0900
0.001593,2.1000
0.001600,2.1100
0.001606,2.1200
0.001613,2.1300
0.001619,2.1400
0.001626,2.1500
0.001632,2.1600
0.001638,2.1700
0.001645,2.1800
0.001651,2.1900
0.001658,2.2000
0.001664,2.2100
0.001671,2.2200
0.001677,2.2300
0.001683,2.2400
0.001690,2.2500
0.001696,2.2600
0.001703,2.2700
0.001709,2.2800
0.001715,2.2900
0.001722,2.3000
0.001728,2.3100
0.001734,2.3200
0.001741,2.3300
0.001747,2.3400
0.001753,2.3500
0.001760,2.3600
0.001766,2.3700
0.001772,2.3800
0.001779,2.3900
0.001785,2.4000
0.001791,2.4100
0.001798,2.4200
0.001804,2.4300
0.001810,2.4400
0.001816,2.4500
0.001823,2.4600
0.001829,2.4700
0.001835,2.4800
0.001841,2.4900
0.001848,2.5000
0.001854,2.5100
0.001860,2.5200
0.001866,2.5300
0.001872,2.5400
0.001879,2.5500
0.001885,2.5600
0.001891,2.5700
0.001897,2.5800
0.001903,2.5900
0.001910,2.6000
0.001916,2.6100
0.001922,2.6200
0.001928,2.6300
0.001934,2.6400
0.001940,2.6500
0.001946,2.6600
0.001953,2.6700
0.001959,2.6800
0.001965,2.6900
0.001971,2.7000
0.001977,2.7100
0.001983,2.7200
0.001989,2.7300
0.001995,2.7400
0.002001,2.7500
0.002007,2.7600
0.002014,2.7700
0.002020,2.7800
0.002026,2.7900
0.002032,2.8000
0.002038,2.8100
0.002044,2.8200
0.002050,2.8300
0.002056,2.8400
0.002062,2.8500
0.002068,2.8600
0.002074,2.8700
0.002080,2.8800
0.002086,2.8900
0.002092,2.9000
0.002098,2.9100
0.002104,2.9200
0.002110,2.9300
0.002116,2.9400
0.002122,2.9500
0.002128,2.9600
0.002134,2.9700
0.002140,2.9800
0.002145,2.9900
0.002151,3.0000
0.002157,3.0100
0.002163,3.0200
0.002169,3.0300
0.002175,3.0400
0.002181,3.0500
0.002187,3.0600
0.002193,3.0700
0.002199,3.0800
0.002205,3.0900
0.002210,3.1000
0.002216,3.1100
0.002222,3.1200
0.002228,3.1300
0.002234,3.1400
0.002240,3.1500
0.002246,3.1600
0.002251,3.1700
0.002257,3.1800
0.002263,3.1900
0.002269,3.2000
0.002275,3.2100
0.002281,3.2200
0.002286,3.2300
0.002292,3.2400
0.002298,3.2500
0.002304,3.2600
0.002310,3.2700
0.002315,3.2800
0.002321,3.2900
0.002327,3.3000
0.002333,3.3100
0.002338,3.3200
0.002344,3.3300
0.002350,3.3400
0.002356,3.3500
0.002361,3.3600
0.002367,3.3700
0.002373,3.3800
0.002379,3.3900
0.002384,3.4000
0.002390,3.4100
0.002396,3.4200
0.002401,3.4300
0.002407,3.4400
0.002413,3.4500
0.002418,3.4600
0.002424,3.4700
0.002430,3.4800
0.002435,3.4900
0.002441,3.5000
0.002447,3.5100
0.002452,3.5200
0.002458,3.5300
0.002464,3.5400
0.002469,3.5500
0.002475,3.5600
0.002481,3.5700
0.002486,3.5800
0.002492,3.5900
0.002498,3.6000
0.002503,3.6100
0.002509,3.6200
0.002514,3.6300
0.002520,3.6400
0.002526,3.6500
0.002531,3.6600
0.002537,3.6700
0.002542,3.6800
0.002548,3.6900
0.002553,3.7000
0.002559,3.7100
0.002565,3.7200
0.002570,3.7300
0.002576,3.7400
0.002581,3.7500
0.002587,3.7600
0.002592,3.7700
0.002598,3.7800
0.002603,3.7900
0.002609,3.8000
0.002614,3.8100
0.002620,3.8200
0.002625,3.8300
0.002631,3.8400
0.002636,3.8500
0.002642,3.8600
0.002647,3.8700
0.002653,3.8800
0.002658,3.8900
0.002664,3.9000
0.002669,3.9100
0.002675,3.9200
0.002680,3.9300
0.002686,3.9400
0.002691,3.9500
0.002697,3.9600
0.002702,3.9700
0.002707,3.9800
0.002713,3.9900
0.002718,4.0000
0.002724,4.0100
0.002729,4.0200
0.002735,4.0300
0.002740,4.0400
0.002745,4.0500
0.002751,4.0600
0.002756,4.0700
0.002762,4.0800
0.002767,4.0900
0.002772,4.1000
0.002778,4.1100
0.002783,4.1200
0.002788,4.1300
0.002794,4.1400
0.002799,4.1500
0.002804,4.1600
0.002810,4.1700
0.002815,4.1800
0.002820,4.1900
0.002826,4.2000
0.002831,4.2100
0.002836,4.2200
0.002842,4.2300
0.002847,4.2400
0.002852,4.2500
0.002858,4.2600
0.002863,4.2700
0.002868,4.2800
0.002874,4.2900
0.002879,4.3000
