0.000000;0.100000
1.000000;0.172246
2.000000;0.235821
3.000000;0.293201
4.000000;0.345677
5.000000;0.394076
6.000000;0.438981
7.000000;0.480831
8.000000;0.519973
9.000000;0.556686
10.000000;0.591202
11.000000;0.623720
12.000000;0.654406
13.000000;0.683408
14.000000;0.710853
15.000000;0.736856
16.000000;0.761518
17.000000;0.784929
18.000000;0.807172
19.000000;0.828321
20.000000;0.848443
21.000000;0.867602
22.000000;0.885852
23.000000;0.903247
24.000000;0.919835
25.000000;0.935661
26.000000;0.950766
27.000000;0.965188
28.000000;0.978963
29.000000;0.992126
30.000000;1.004706
31.000000;1.016734
32.000000;1.028237
33.000000;1.039241
34.000000;1.049770
35.000000;1.059847
36.000000;1.069493
37.000000;1.078729
38.000000;1.087574
39.000000;1.096046
40.000000;1.104162
41.000000;1.111939
42.000000;1.119391
43.000000;1.126534
44.000000;1.133381
45.000000;1.139945
46.000000;1.146240
47.000000;1.152275
48.000000;1.158064
49.000000;1.163616
50.000000;1.168943
51.000000;1.174053
52.000000;1.178955
53.000000;1.183659
54.000000;1.188174
55.000000;1.192506
56.000000;1.196664
57.000000;1.200656
58.000000;1.204487
59.000000;1.208165
60.000000;1.211696
61.000000;1.215086
62.000000;1.218341
63.000000;1.221467
64.000000;1.224468
65.000000;1.227350
66.000000;1.230118
67.000000;1.232777
68.000000;1.235330
69.000000;1.237783
70.000000;1.240138
71.000000;1.242401
72.000000;1.244575
73.000000;1.246663
74.000000;1.248669
75.000000;1.250596
76.000000;1.252448
77.000000;1.254227
78.000000;1.255936
79.000000;1.257579
80.000000;1.259157
81.000000;1.260673
82.000000;1.262130
83.000000;1.263530
84.000000;1.264875
85.000000;1.266168
86.000000;1.267411
87.000000;1.268605
88.000000;1.269752
89.000000;1.270855
90.000000;1.271915
91.000000;1.272933
92.000000;1.273912
93.000000;1.274853
94.000000;1.275757
95.000000;1.276627
96.000000;1.277462
97.000000;1.278265
98.000000;1.279037
99.000000;1.279779
100.000000;1.280492
101.000000;1.281177
102.000000;1.281836
103.000000;1.282469
104.000000;1.283078
105.000000;1.283663
106.000000;1.284226
107.000000;1.284766
108.000000;1.285286
109.000000;1.285786
110.000000;1.286266
111.000000;1.286728
112.000000;1.287172
113.000000;1.287598
114.000000;1.288009
115.000000;1.288403
116.000000;1.288782
117.000000;1.289146
118.000000;1.289497
119.000000;1.289834
120.000000;1.290157
121.000000;1.290469
122.000000;1.290768
123.000000;1.291056
124.000000;1.291332
125.000000;1.291598
126.000000;1.291854
127.000000;1.292100
128.000000;1.292336
129.000000;1.292563
130.000000;1.292781
131.000000;1.292991
132.000000;1.293193
133.000000;1.293387
134.000000;1.293574
135.000000;1.293753
136.000000;1.293926
137.000000;1.294091
138.000000;1.294251
139.000000;1.294404
140.000000;1.294551
141.000000;1.294693
142.000000;1.294829
143.000000;1.294960
144.000000;1.295086
145.000000;1.295207
146.000000;1.295324
147.000000;1.295435
148.000000;1.295543
149.000000;1.295646
150.000000;1.295746
151.000000;1.295842
152.000000;1.295933
153.000000;1.296022
154.000000;1.296107
155.000000;1.296188
156.000000;1.296267
157.000000;1.296343
158.000000;1.296415
159.000000;1.296485
160.000000;1.296552
161.000000;1.296617
162.000000;1.296679
163.000000;1.296738
164.000000;1.296796
165.000000;1.296851
166.000000;1.296904
167.000000;1.296955
168.000000;1.297004
169.000000;1.297051
170.000000;1.297096
171.000000;1.297140
172.000000;1.297182
173.000000;1.297222
174.000000;1.297261
175.000000;1.297298
176.000000;1.297334
177.000000;1.297368
178.000000;1.297401
179.000000;1.297433
180.000000;1.297464
181.000000;1.297493
182.000000;1.297521
183.000000;1.297549
184.000000;1.297575
185.000000;1.297600
186.000000;1.297624
187.000000;1.297647
188.000000;1.297670
189.000000;1.297691
190.000000;1.297712
191.000000;1.297731
192.000000;1.297751
193.000000;1.297769
194.000000;1.297787
195.000000;1.297804
196.000000;1.297820
197.000000;1.297836
198.000000;1.297851
199.000000;1.297865
200.000000;1.297879
201.000000;1.297892
202.000000;1.297905
203.000000;1.297918
204.000000;1.297930
205.000000;1.297941
206.000000;1.297952
207.000000;1.297963
208.000000;1.297973
209.000000;1.297983
210.000000;1.297992
211.000000;1.298001
212.000000;1.298010
213.000000;1.298018
214.000000;1.298026
215.000000;1.298034
216.000000;1.298041
217.000000;1.298049
218.000000;1.298055
219.000000;1.298062
220.000000;1.298068
221.000000;1.298075
222.000000;1.298080
223.000000;1.298086
224.000000;1.298092
225.000000;1.298097
226.000000;1.298102
227.000000;1.298107
228.000000;1.298111
229.000000;1.298116
230.000000;1.298120
231.000000;1.298124
232.000000;1.298128
233.000000;1.298132
234.000000;1.298136
235.000000;1.298139
236.000000;1.298142
237.000000;1.298146
238.000000;1.298149
239.000000;1.298152
240.000000;1.298155
241.000000;1.298158
242.000000;1.298160
243.000000;1.298163
244.000000;1.298165
245.000000;1.298168
246.000000;1.298170
247.000000;1.298172
248.000000;1.298174
249.000000;1.298176
250.000000;1.298178
251.000000;1.298180
252.000000;1.298182
253.000000;1.298184
254.000000;1.298185
255.000000;1.298187
256.000000;1.298189
257.000000;1.298190
258.000000;1.298191
259.000000;1.298193
260.000000;1.298194
261.000000;1.298195
262.000000;1.298197
263.000000;1.298198
264.000000;1.298199
265.000000;1.298200
266.000000;1.298201
267.000000;1.298202
268.000000;1.298203
269.000000;1.298204
270.000000;1.298205
271.000000;1.298206
272.000000;1.298207
273.000000;1.298207
274.000000;1.298208
275.000000;1.298209
276.000000;1.298210
277.000000;1.298210
278.000000;1.298211
279.000000;1.298211
280.000000;1.298212
281.000000;1.298213
282.000000;1.298213
283.000000;1.298214
284.000000;1.298214
285.000000;1.298215
286.000000;1.298215
287.000000;1.298216
288.000000;1.298216
289.000000;1.298217
290.000000;1.298217
291.000000;1.298217
292.000000;1.298218
293.000000;1.298218
294.000000;1.298218
295.000000;1.298219
296.000000;1.298219
297.000000;1.298219
298.000000;1.298220
299.000000;1.298220
300.000000;1.298220
301.000000;1.298221
302.000000;1.298221
303.000000;1.298221
304.000000;1.298221
305.000000;1.298221
306.000000;1.298222
307.000000;1.298222
308.000000;1.298222
309.000000;1.298222
310.000000;1.298222
311.000000;1.298223
312.000000;1.298223
313.000000;1.298223
314.000000;1.298223
315.000000;1.298223
316.000000;1.298223
317.000000;1.298224
318.000000;1.298224
319.000000;1.298224
320.000000;1.298224
321.000000;1.298224
322.000000;1.298224
323.000000;1.298224
324.000000;1.298224
325.000000;1.298225
326.000000;1.298225
327.000000;1.298225
328.000000;1.298225
329.000000;1.298225
330.000000;1.298225
331.000000;1.298225
332.000000;1.298225
333.000000;1.298225
334.000000;1.298225
335.000000;1.298225
336.000000;1.298225
337.000000;1.298226
338.000000;1.298226
339.000000;1.298226
340.000000;1.298226
341.000000;1.298226
342.000000;1.298226
343.000000;1.298226
344.000000;1.298226
345.000000;1.298226
346.000000;1.298226
347.000000;1.298226
348.000000;1.298226
349.000000;1.298226
350.000000;1.298226
351.000000;1.298226
352.000000;1.298226
353.000000;1.298226
354.000000;1.298226
355.000000;1.298226
356.000000;1.298226
357.000000;1.298226
358.000000;1.298226
359.000000;1.298226
360.000000;1.298226
361.000000;1.298226
362.000000;1.298227
363.000000;1.298227
364.000000;1.298227
365.000000;1.298227
366.000000;1.298227
367.000000;1.298227
368.000000;1.298227
369.000000;1.298227
370.000000;1.298227
