0,0.01
1,0.019122
2,0.027909
3,0.036442
4,0.044767
5,0.05291
6,0.060891
7,0.068726
8,0.076425
9,0.083998
10,0.091455
11,0.098801
12,0.106042
13,0.113184
14,0.120231
15,0.127188
16,0.134058
17,0.140845
18,0.147551
19,0.154179
20,0.160733
21,0.167215
22,0.173626
23,0.179969
24,0.186245
25,0.192458
26,0.198607
27,0.204696
28,0.210725
29,0.216697
30,0.222611
31,0.22847
32,0.234275
33,0.240027
34,0.245727
35,0.251376
36,0.256976
37,0.262527
38,0.26803
39,0.273486
40,0.278897
41,0.284262
42,0.289582
43,0.294859
44,0.300094
45,0.305286
46,0.310436
47,0.315546
48,0.320616
49,0.325647
50,0.330638
51,0.335592
52,0.340507
53,0.345386
54,0.350228
55,0.355034
56,0.359805
57,0.36454
58,0.369241
59,0.373908
60,0.378541
61,0.383141
62,0.387709
63,0.392244
64,0.396747
65,0.401219
66,0.40566
67,0.41007
68,0.41445
69,0.4188
70,0.42312
71,0.427411
72,0.431673
73,0.435907
74,0.440112
75,0.44429
76,0.44844
77,0.452562
78,0.456658
79,0.460727
80,0.46477
81,0.468787
82,0.472778
83,0.476743
84,0.480683
85,0.484598
86,0.488488
87,0.492354
88,0.496196
89,0.500014
90,0.503808
91,0.507578
92,0.511325
93,0.515049
94,0.518751
95,0.522429
96,0.526086
97,0.52972
98,0.533332
99,0.536923
100,0.540492
101,0.544039
102,0.547566
103,0.551071
104,0.554556
105,0.55802
106,0.561464
107,0.564888
108,0.568291
109,0.571675
110,0.575039
111,0.578384
112,0.581709
113,0.585015
114,0.588302
115,0.591571
116,0.59482
117,0.598052
118,0.601264
119,0.604459
120,0.607635
121,0.610794
122,0.613935
123,0.617058
124,0.620164
125,0.623252
126,0.626323
127,0.629377
128,0.632415
129,0.635435
130,0.638439
131,0.641426
132,0.644397
133,0.647352
134,0.65029
135,0.653213
136,0.65612
137,0.65901
138,0.661886
139,0.664745
140,0.66759
141,0.670419
142,0.673233
143,0.676031
144,0.678815
145,0.681584
146,0.684338
147,0.687078
148,0.689803
149,0.692514
150,0.69521
151,0.697892
152,0.70056
153,0.703214
154,0.705855
155,0.708481
156,0.711094
157,0.713693
158,0.716278
159,0.71885
160,0.721409
161,0.723955
162,0.726487
163,0.729006
164,0.731513
165,0.734006
166,0.736487
167,0.738955
168,0.74141
169,0.743853
170,0.746284
171,0.748702
172,0.751108
173,0.753502
174,0.755883
175,0.758253
176,0.76061
177,0.762956
178,0.76529
179,0.767612
180,0.769922
181,0.772221
182,0.774509
183,0.776785
184,0.77905
185,0.781303
186,0.783546
187,0.785777
188,0.787997
189,0.790206
190,0.792404
191,0.794591
192,0.796768
193,0.798934
194,0.801089
195,0.803234
196,0.805368
197,0.807492
198,0.809605
199,0.811708
200,0.813801
201,0.815883
202,0.817956
203,0.820018
204,0.822071
205,0.824113
206,0.826146
207,0.828168
208,0.830181
209,0.832185
210,0.834178
211,0.836162
212,0.838137
213,0.840102
214,0.842058
215,0.844004
216,0.845941
217,0.847869
218,0.849787
219,0.851697
220,0.853597
221,0.855488
222,0.857371
223,0.859244
224,0.861109
225,0.862964
226,0.864811
227,0.866649
228,0.868479
229,0.8703
230,0.872112
231,0.873916
232,0.875711
233,0.877498
234,0.879277
235,0.881047
236,0.882809
237,0.884563
238,0.886308
239,0.888046
240,0.889775
241,0.891496
242,0.89321
243,0.894915
244,0.896612
245,0.898302
246,0.899983
247,0.901657
248,0.903323
249,0.904982
250,0.906633
251,0.908276
252,0.909911
253,0.91154
254,0.91316
255,0.914773
256,0.916379
257,0.917978
258,0.919569
259,0.921152
260,0.922729
261,0.924298
262,0.92586
263,0.927415
264,0.928963
265,0.930504
266,0.932038
267,0.933565
268,0.935085
269,0.936598
270,0.938104
271,0.939604
272,0.941096
273,0.942582
274,0.944061
275,0.945534
276,0.947
277,0.948459
278,0.949911
279,0.951357
280,0.952797
281,0.95423
282,0.955657
283,0.957077
284,0.958491
285,0.959898
286,0.961299
287,0.962694
288,0.964083
289,0.965466
290,0.966842
291,0.968212
292,0.969576
293,0.970934
294,0.972286
295,0.973632
296,0.974972
297,0.976306
298,0.977634
299,0.978956
300,0.980272
301,0.981583
302,0.982887
303,0.984186
304,0.985479
305,0.986767
306,0.988048
307,0.989324
308,0.990595
309,0.99186
310,0.993119
311,0.994373
312,0.995621
313,0.996863
314,0.998101
315,0.999332
316,1.000559
317,1.00178
318,1.002995
319,1.004206
320,1.005411
321,1.00661
322,1.007805
323,1.008994
324,1.010178
325,1.011357
326,1.012531
327,1.013699
328,1.014863
329,1.016021
330,1.017175
331,1.018323
332,1.019467
333,1.020605
334,1.021738
335,1.022867
336,1.023991
337,1.025109
338,1.026223
339,1.027332
340,1.028437
341,1.029536
342,1.030631
343,1.031721
344,1.032806
345,1.033887
346,1.034963
347,1.036034
348,1.037101
349,1.038163
350,1.039221
351,1.040274
352,1.041322
353,1.042366
354,1.043405
355,1.04444
356,1.045471
357,1.046497
358,1.047519
359,1.048536
360,1.049549
361,1.050558
362,1.051562
363,1.052562
364,1.053558
365,1.054549
366,1.055536
367,1.056519
368,1.057498
369,1.058473
370,1.059443
371,1.06041
372,1.061372
373,1.06233
374,1.063284
375,1.064234
376,1.06518
377,1.066122
378,1.06706
379,1.067994
380,1.068924
381,1.06985
382,1.070772
383,1.07169
384,1.072604
385,1.073515
386,1.074421
387,1.075324
388,1.076223
389,1.077118
390,1.078009
391,1.078897
392,1.079781
393,1.080661
394,1.081537
395,1.08241
396,1.083279
397,1.084144
398,1.085006
399,1.085864
400,1.086718
401,1.087569
402,1.088416
403,1.08926
404,1.0901
405,1.090936
406,1.091769
407,1.092599
408,1.093425
409,1.094248
410,1.095067
411,1.095882
412,1.096695
413,1.097504
414,1.098309
415,1.099111
416,1.09991
417,1.100706
418,1.101498
419,1.102286
420,1.103072
421,1.103854
422,1.104633
423,1.105409
424,1.106181
425,1.10695
426,1.107717
427,1.108479
428,1.109239
429,1.109995
430,1.110749
431,1.111499
432,1.112246
433,1.11299
434,1.113731
435,1.114469
436,1.115203
437,1.115935
438,1.116664
439,1.117389
440,1.118112
441,1.118831
442,1.119548
443,1.120262
444,1.120972
445,1.12168
446,1.122385
447,1.123087
448,1.123786
449,1.124482
450,1.125175
451,1.125865
452,1.126553
453,1.127237
454,1.127919
455,1.128598
456,1.129274
457,1.129948
458,1.130618
459,1.131286
460,1.131951
461,1.132614
462,1.133273
463,1.13393
464,1.134584
465,1.135236
466,1.135884
467,1.136531
468,1.137174
469,1.137815
470,1.138453
471,1.139089
472,1.139722
473,1.140352
474,1.14098
475,1.141605
476,1.142227
